searchConditionText,searchCondition,searchKeyword,pageIndex,pageUnit,recordCountPerPage,zoneYn,acdnt_no,engn_code,acdnt_year,acdnt_dd_dc,dfk_code,dfk_dc,tmzon_div_1_code,tmzon_div_1_dc,occrrnc_time_code,occrrnc_time_dc,legaldong_code,legaldong_name,acdnt_hcode,acdnt_hdc,acdnt_mcode,acdnt_mdc,acdnt_code,acdnt_dc,lrg_violt_1_code,lrg_violt_1_dc,x_crdnt,y_crdnt,wether_sttus_code,wether_sttus_dc,road_stle_code,road_stle_dc,hhdgw_at,acdnt_gae_code,acdnt_gae_dc,dprs_cnt,sep_cnt,slp_cnt,inj_aplcnt_cnt,wrngdo_vhcle_asort_hcode,wrngdo_vhcle_asort_hdc,wrngdo_vhcle_asort_code,wrngdo_vhcle_asort_dc,injury_dgree_1_hcode,injury_dgree_1_hdc,injury_dgree_1_code,injury_dgree_1_dc,acdnt_age_1_code,acdnt_age_1_dc,sexdstn_div_1_code,sexdstn_div_1_dc,dmge_vhcle_asort_hcode,dmge_vhcle_asort_hdc,dmge_vhcle_asort_code,dmge_vhcle_asort_dc,injury_dgree_2_hcode,injury_dgree_2_hdc,injury_dgree_2_code,injury_dgree_2_dc,acdnt_age_2_code,acdnt_age_2_dc,sexdstn_div_2_code,sexdstn_div_2_dc,bdy_injury_part_1_code,bdy_injury_part_1_dc,bdy_injury_part_2_code,bdy_injury_part_2_dc,spt_otlnmap_at,rdse_sttus_code,rdse_sttus_dc,acdnt_pos,acdnt_des,road_div,road_no,route_nm,otn_acdnt_no,city_idt_code,city_idt_dc,xCrdnt,yCrdnt,acdnt_frm_lv1,acdnt_frm_lv2,acdnt_frm_lv3,acdnt_sta_lv1,acdnt_sta_lv2,rde_id,rde_nm,serial_no,rn,query_start_year,query_end_year,query_period,lon,lat
,,,1,3,10,False,2024111900100065,00,2024,2024년 11월,2,화요일,01,주간,07,07시,4817012000,경상남도 진주시,100,차대사람,199,기타,199,차대사람 - 기타,06,안전운전불이행,1057184,1688895,01,맑음,120,교차로 - 교차로부근,N,02,중상사고,0,1,0,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,61,61-64세,1,남,500,보행자,500,보행자,200,부상,210,중상,82,65세 이상,2,여,00,상해없음,14,우측 발,없음,01, 건조, ,   ,107,-,남강로,20240039212003,,,0.0,0.0,,,,,,,,2024173827,,2023,2025,2023~2025,128.12814256602596,35.19374827950135
,,,1,3,10,False,2024112800100389,00,2024,2024년 11월,4,목요일,02,야간,18,18시,4817011900,경상남도 진주시,100,차대사람,199,기타,199,차대사람 - 기타,06,안전운전불이행,1055584,1687371,01,맑음,299,단일로 - 기타,N,02,중상사고,0,1,0,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,35,31-40세,2,여,500,보행자,500,보행자,200,부상,210,중상,66,65세 이상,1,남,00,상해없음,20,좌측 발,없음,01, 건조, 청기와뼈해장구 앞 도로,   ,107,-,도동천로,20240040392003,,,0.0,0.0,,,,,,,,2024179439,,2023,2025,2023~2025,128.11046534900865,35.18009678894518
,,,1,3,10,False,2024112900100312,00,2024,2024년 11월,5,금요일,01,주간,15,15시,4817012500,경상남도 진주시,100,차대사람,130,길가장자리구역통행중,130,차대사람 - 길가장자리구역통행중,06,안전운전불이행,1052229,1687902,01,맑음,110,교차로 - 교차로안,N,02,중상사고,0,1,0,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,61,61-64세,2,여,500,보행자,500,보행자,200,부상,210,중상,70,65세 이상,2,여,00,상해없음,18,좌측 대퇴부,없음,01, 건조, ,   ,107,-,천수로,20240040552003,,,0.0,0.0,,,,,,,,2024179866,,2023,2025,2023~2025,128.07365355127712,35.18506476826324
,,,1,3,10,False,2024121000100025,00,2024,2024년 12월,2,화요일,02,야간,04,04시,4817010900,경상남도 진주시,100,차대사람,110,횡단중,110,차대사람 - 횡단중,06,안전운전불이행,1053188,1688798,01,맑음,115,교차로 - 교차로횡단보도내,N,02,중상사고,0,1,0,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,42,41-50세,1,남,500,보행자,500,보행자,200,부상,210,중상,88,65세 이상,2,여,00,상해없음,08,뒷면 허리,없음,01, 건조, 횡단보도,   ,107,-,진양호로,20240042062003,,,0.0,0.0,,,,,,,,2024185288,,2023,2025,2023~2025,128.08424400613856,35.19309337636428
,,,1,3,10,False,2024121700100372,00,2024,2024년 12월,2,화요일,01,주간,16,16시,4817010100,경상남도 진주시,100,차대사람,120,차도통행중,120,차대사람 - 차도통행중,06,안전운전불이행,1052832,1688015,01,맑음,299,단일로 - 기타,N,02,중상사고,0,1,0,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,57,51-60세,2,여,500,보행자,500,보행자,200,부상,210,중상,79,65세 이상,1,남,00,상해없음,98,기타,없음,01, 건조, 사거리,   ,107,-,강남로,20240043332003,,,0.0,0.0,,,,,,,,2024189155,,2023,2025,2023~2025,128.08028350187584,35.186052105870765
,,,1,3,10,False,2024122400100143,00,2024,2024년 12월,2,화요일,01,주간,09,09시,4817011300,경상남도 진주시,100,차대사람,110,횡단중,110,차대사람 - 횡단중,06,안전운전불이행,1052503,1689037,01,맑음,120,교차로 - 교차로부근,N,02,중상사고,0,1,0,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,30,21-30세,1,남,500,보행자,500,보행자,200,부상,210,중상,77,65세 이상,2,여,00,상해없음,03,앞면 가슴,없음,01, 건조,도로 도로,   ,107,-,진주성로,20240044352003,,,0.0,0.0,,,,,,,,2024192659,,2023,2025,2023~2025,128.07673519021984,35.195284431847696
,,,1,3,10,False,2024122400100383,00,2024,2024년 12월,2,화요일,01,주간,16,16시,4817011300,경상남도 진주시,100,차대사람,110,횡단중,110,차대사람 - 횡단중,08,보행자보호의무위반,1051801,1688853,01,맑음,299,단일로 - 기타,N,03,경상사고,0,0,1,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,53,51-60세,2,여,500,보행자,500,보행자,200,부상,220,경상,70,65세 이상,1,남,00,상해없음,98,기타,없음,01, 건조, 횡단보도,   ,107,-,진주대로,20240044472003,,,0.0,0.0,,,,,,,,2024192876,,2023,2025,2023~2025,128.06901262931484,35.19366183655193
,,,1,3,10,False,2025010500100235,00,2025,2025년  1월,7,일요일,02,야간,19,19시,4817012500,경상남도 진주시,100,차대사람,110,횡단중,110,차대사람 - 횡단중,06,안전운전불이행,1051727,1688427,02,흐림,110,교차로 - 교차로안,N,03,경상사고,0,0,1,0,100,원동기 자전거 이상,150,이륜,300,상해없음,300,상해없음,35,31-40세,1,남,500,보행자,500,보행자,200,부상,220,경상,73,65세 이상,1,남,00,상해없음,19,좌측 하퇴부,없음,02, 젖음/습기, 공설운동장 앞 도로,   ,107,-,신안로,20250000732003,,,0.0,0.0,,,,,,,,2025001898,,2023,2025,2023~2025,128.0681730626583,35.18982453404705
,,,1,3,10,False,2025010600100162,00,2025,2025년  1월,1,월요일,01,주간,09,09시,4817011400,경상남도 진주시,100,차대사람,199,기타,199,차대사람 - 기타,08,보행자보호의무위반,1052269,1690140,01,맑음,115,교차로 - 교차로횡단보도내,N,02,중상사고,0,1,0,0,100,원동기 자전거 이상,130,화물,300,상해없음,300,상해없음,71,65세 이상,1,남,500,보행자,500,보행자,200,부상,210,중상,79,65세 이상,2,여,00,상해없음,98,기타,없음,01, 건조, ,   ,106,1007,지방도1007호선,20250000792003,,,0.0,0.0,,,,,,,,2025002110,,2023,2025,2023~2025,128.07423485841602,35.205242053955814
,,,1,3,10,False,2025010800100040,00,2025,2025년  1월,3,수요일,01,주간,06,06시,4817010400,경상남도 진주시,100,차대사람,199,기타,199,차대사람 - 기타,06,안전운전불이행,1054044,1687147,05,눈,998,기타 - 기타,N,02,중상사고,0,1,0,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,63,61-64세,2,여,500,보행자,500,보행자,200,부상,210,중상,78,65세 이상,2,여,00,상해없음,98,기타,없음,04, 적설, ,   ,,,,20250001102003,,,0.0,0.0,,,,,,,,2025002950,,2023,2025,2023~2025,128.09353804575096,35.17816111226714
,,,1,3,10,False,2025010800100171,00,2025,2025년  1월,3,수요일,01,주간,11,11시,4817010400,경상남도 진주시,100,차대사람,199,기타,199,차대사람 - 기타,06,안전운전불이행,1054113,1687244,01,맑음,299,단일로 - 기타,N,02,중상사고,0,1,0,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,50,41-50세,2,여,500,보행자,500,보행자,200,부상,210,중상,85,65세 이상,2,여,00,상해없음,98,기타,없음,01, 건조,gs25진주하늘마을 편의점 앞 ,   ,107,-,동진로,20250002482003,,,0.0,0.0,,,,,,,,2025003069,,2023,2025,2023~2025,128.09430216781908,35.17903201550744
,,,1,3,10,False,2025011100100084,00,2025,2025년  1월,6,토요일,01,주간,09,09시,4817011900,경상남도 진주시,100,차대사람,110,횡단중,110,차대사람 - 횡단중,08,보행자보호의무위반,1055632,1687403,01,맑음,299,단일로 - 기타,N,02,중상사고,0,1,0,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,56,51-60세,2,여,500,보행자,500,보행자,200,부상,210,중상,82,65세 이상,2,여,00,상해없음,03,앞면 가슴,없음,01, 건조, 횡단보도 위,   ,107,-,도동천로,20250001542003,,,0.0,0.0,,,,,,,,2025004372,,2023,2025,2023~2025,128.11099465376105,35.180382663975486
,,,1,3,10,False,2025011500100266,00,2025,2025년  1월,3,수요일,01,주간,14,14시,4817013100,경상남도 진주시,100,차대사람,110,횡단중,110,차대사람 - 횡단중,08,보행자보호의무위반,1055526,1684678,01,맑음,115,교차로 - 교차로횡단보도내,N,02,중상사고,0,1,0,0,100,원동기 자전거 이상,130,화물,300,상해없음,300,상해없음,47,41-50세,1,남,500,보행자,500,보행자,200,부상,210,중상,69,65세 이상,2,여,00,상해없음,05,뒷면 머리,없음,01, 건조,(가좌동) 가좌주공3단지아파트 정문 횡단보도 횡단보도,   ,107,-,개양로,20250002172003,,,0.0,0.0,,,,,,,,2025006466,,2023,2025,2023~2025,128.10964712145397,35.15581808035632
,,,1,3,10,False,2025012000100439,00,2025,2025년  1월,1,월요일,02,야간,18,18시,4817011300,경상남도 진주시,100,차대사람,110,횡단중,110,차대사람 - 횡단중,06,안전운전불이행,1052607,1689136,01,맑음,110,교차로 - 교차로안,N,02,중상사고,0,1,0,0,100,원동기 자전거 이상,160,원동기,300,상해없음,300,상해없음,66,65세 이상,2,여,500,보행자,500,보행자,200,부상,210,중상,80,65세 이상,2,여,00,상해없음,03,앞면 가슴,없음,01, 건조,(봉곡동) 선금당 앞 ,   ,107,-,진주대로,20250002842003,,,0.0,0.0,,,,,,,,2025009060,,2023,2025,2023~2025,128.07788388004874,35.196171638168806
,,,1,3,10,False,2025012400100511,00,2025,2025년  1월,5,금요일,02,야간,18,18시,4817010200,경상남도 진주시,100,차대사람,199,기타,199,차대사람 - 기타,06,안전운전불이행,1053865,1686932,01,맑음,998,기타 - 기타,N,02,중상사고,0,1,0,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,43,41-50세,1,남,500,보행자,500,보행자,200,부상,210,중상,70,65세 이상,2,여,00,상해없음,03,앞면 가슴,없음,01, 건조,한주럭키아파트 8동 앞 ,   ,,,,20250003392003,,,0.0,0.0,,,,,,,,2025011296,,2023,2025,2023~2025,128.09155822756136,35.17623213962957
,,,1,3,10,False,2025012700100029,00,2025,2025년  1월,1,월요일,01,주간,06,06시,4817012800,경상남도 진주시,100,차대사람,110,횡단중,110,차대사람 - 횡단중,06,안전운전불이행,1050905,1688986,03,비,115,교차로 - 교차로횡단보도내,N,01,사망사고,1,0,0,0,100,원동기 자전거 이상,130,화물,300,상해없음,300,상해없음,62,61-64세,1,남,500,보행자,500,보행자,100,사망,100,사망,78,65세 이상,1,남,00,상해없음,98,기타,없음,02, 젖음/습기, 현장은 편도3차로 도로 중간에 있는 횡단보도임.,   ,107,-,진주대로,20250003722003,,,0.0,0.0,,,,,,,,2025012216,,2023,2025,2023~2025,128.05917907721465,35.194906904030965
,,,1,3,10,False,2025013100100038,00,2025,2025년  1월,5,금요일,01,주간,06,06시,4817011400,경상남도 진주시,100,차대사람,110,횡단중,110,차대사람 - 횡단중,06,안전운전불이행,1052332,1689630,01,맑음,110,교차로 - 교차로안,N,01,사망사고,1,0,0,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,63,61-64세,1,남,500,보행자,500,보행자,100,사망,100,사망,90,65세 이상,1,남,00,상해없음,05,뒷면 머리,없음,01, 건조,(상봉동) 거성할인마트 앞 ,   ,106,1007,지방도1007호선,20250004052003,,,0.0,0.0,,,,,,,,2025013402,,2023,2025,2023~2025,128.07489454630664,35.20064026089977
,,,1,3,10,False,2025020800100244,00,2025,2025년  2월,6,토요일,01,주간,13,13시,4817012100,경상남도 진주시,100,차대사람,110,횡단중,110,차대사람 - 횡단중,08,보행자보호의무위반,1055284,1687182,01,맑음,115,교차로 - 교차로횡단보도내,N,03,경상사고,0,0,1,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,62,61-64세,1,남,500,보행자,500,보행자,200,부상,220,경상,68,65세 이상,1,남,00,상해없음,08,뒷면 허리,없음,01, 건조,GS25 상평점 앞 횡단보도 ,   ,107,-,솔밭로,20250007062003,,,0.0,0.0,,,,,,,,2025016954,,2023,2025,2023~2025,128.10715801537577,35.1784091997896
,,,1,3,10,False,2025021000100332,00,2025,2025년  2월,1,월요일,01,주간,15,15시,4817010900,경상남도 진주시,100,차대사람,120,차도통행중,120,차대사람 - 차도통행중,06,안전운전불이행,1053168,1688944,01,맑음,299,단일로 - 기타,N,02,중상사고,0,1,0,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,51,51-60세,1,남,500,보행자,500,보행자,200,부상,210,중상,79,65세 이상,2,여,00,상해없음,20,좌측 발,없음,01, 건조,반도약국 앞 이면도로,   ,107,-,진주대로,20250015012003,,,0.0,0.0,,,,,,,,2025017933,,2023,2025,2023~2025,128.08403374774986,35.194410871731215
,,,1,3,10,False,2025021400100206,00,2025,2025년  2월,5,금요일,01,주간,11,11시,4817010100,경상남도 진주시,100,차대사람,110,횡단중,110,차대사람 - 횡단중,08,보행자보호의무위반,1053222,1687791,01,맑음,115,교차로 - 교차로횡단보도내,N,02,중상사고,0,1,0,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,52,51-60세,2,여,500,보행자,500,보행자,200,부상,210,중상,82,65세 이상,2,여,00,상해없음,14,우측 발,없음,01, 건조,(망경동) 까치슈퍼 앞 교차로 ,   ,,,,20250005682003,,,0.0,0.0,,,,,,,,2025019856,,2023,2025,2023~2025,128.08455242948526,35.18401176727898
,,,1,3,10,False,2025021900100174,00,2025,2025년  2월,3,수요일,01,주간,11,11시,4817010100,경상남도 진주시,100,차대사람,120,차도통행중,120,차대사람 - 차도통행중,04,기타,1053296,1687648,01,맑음,299,단일로 - 기타,N,02,중상사고,0,1,0,0,100,원동기 자전거 이상,130,화물,300,상해없음,300,상해없음,75,65세 이상,1,남,500,보행자,500,보행자,200,부상,210,중상,86,65세 이상,1,남,00,상해없음,18,좌측 대퇴부,없음,01, 건조,(망경동) 천전동행정복지센터 앞 ,   ,,,,20250006202003,,,0.0,0.0,,,,,,,,2025022178,,2023,2025,2023~2025,128.08535590940207,35.18271845438073
,,,1,3,10,False,2025021900100328,00,2025,2025년  2월,3,수요일,01,주간,16,16시,4817010400,경상남도 진주시,100,차대사람,120,차도통행중,120,차대사람 - 차도통행중,04,기타,1054346,1687073,01,맑음,299,단일로 - 기타,N,03,경상사고,0,0,1,0,100,원동기 자전거 이상,130,화물,300,상해없음,300,상해없음,55,51-60세,1,남,500,보행자,500,보행자,200,부상,220,경상,83,65세 이상,2,여,00,상해없음,09,우측 어깨,없음,01, 건조,(칠암동) 부자밥상 앞 ,   ,107,-,강남로95번길,20250006212003,,,0.0,0.0,,,,,,,,2025022319,,2023,2025,2023~2025,128.09684972271052,35.17747758000723
,,,1,3,10,False,2025022800100449,00,2025,2025년  2월,5,금요일,02,야간,19,19시,4817032025,경상남도 진주시,100,차대사람,110,횡단중,110,차대사람 - 횡단중,06,안전운전불이행,1053992,1680238,01,맑음,299,단일로 - 기타,N,01,사망사고,1,0,0,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,54,51-60세,1,남,500,보행자,500,보행자,100,사망,100,사망,65,65세 이상,1,남,00,상해없음,06,뒷면 뒷목,없음,01, 건조,정촌주유소 (국도3호선),   ,103,3,일반국도3호선,20250007482003,,,0.0,0.0,,,,,,,,2025026632,,2023,2025,2023~2025,128.09251526601327,35.115867261780075
,,,1,3,10,False,2025030200100041,00,2025,2025년  3월,7,일요일,01,주간,06,06시,4817011800,경상남도 진주시,100,차대사람,110,횡단중,110,차대사람 - 횡단중,98,기타,1053920,1688675,03,비,299,단일로 - 기타,N,01,사망사고,1,0,0,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,75,65세 이상,1,남,500,보행자,500,보행자,100,사망,100,사망,67,65세 이상,2,여,00,상해없음,05,뒷면 머리,없음,02, 젖음/습기,(옥봉동) 한국재활용센터 앞 ,   ,107,-,진양호로,20250007602003,,,0.0,0.0,,,,,,,,2025027226,,2023,2025,2023~2025,128.09227623696788,35.191945268959245
,,,1,3,10,False,2025030400100043,00,2025,2025년  3월,2,화요일,01,주간,06,06시,4817011900,경상남도 진주시,100,차대사람,120,차도통행중,120,차대사람 - 차도통행중,06,안전운전불이행,1055203,1687295,03,비,299,단일로 - 기타,N,02,중상사고,0,1,0,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,57,51-60세,1,남,500,보행자,500,보행자,200,부상,210,중상,79,65세 이상,2,여,00,상해없음,01,앞면 얼굴,없음,02, 젖음/습기,(상대동) 새진주신협 본점 앞 편도 2차로 ,   ,107,-,동진로,20250007782003,,,0.0,0.0,,,,,,,,2025027987,,2023,2025,2023~2025,128.10627604068114,35.17943253914717
,,,1,3,10,False,2025030700100374,00,2025,2025년  3월,5,금요일,02,야간,18,18시,4817011900,경상남도 진주시,100,차대사람,199,기타,199,차대사람 - 기타,06,안전운전불이행,1055781,1687349,01,맑음,299,단일로 - 기타,N,03,경상사고,0,0,1,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,58,51-60세,2,여,500,보행자,500,보행자,200,부상,220,경상,65,65세 이상,1,남,00,상해없음,98,기타,없음,01, 건조,서울설렁탕 앞 도로 ,   ,107,-,동진로,20250009952003,,,0.0,0.0,,,,,,,,2025029586,,2023,2025,2023~2025,128.11262735304143,35.17988749879474
,,,1,3,10,False,2025030800100436,00,2025,2025년  3월,6,토요일,02,야간,22,22시,4817010400,경상남도 진주시,100,차대사람,110,횡단중,110,차대사람 - 횡단중,08,보행자보호의무위반,1054422,1687242,01,맑음,299,단일로 - 기타,N,03,경상사고,0,0,1,0,998,기타,998,기타불명,998,기타,998,기타불명,999,기타불명,8,기타불명,500,보행자,500,보행자,200,부상,220,경상,77,65세 이상,2,여,00,상해없음,08,뒷면 허리,없음,01, 건조,진양교 횡단보도 ,   ,103,33,동진로,20250008822003,,,0.0,0.0,,,,,,,,2025030123,,2023,2025,2023~2025,128.0976954995352,35.178997284048656
,,,1,3,10,False,2025030900100184,00,2025,2025년  3월,7,일요일,01,주간,14,14시,4817010400,경상남도 진주시,100,차대사람,120,차도통행중,120,차대사람 - 차도통행중,06,안전운전불이행,1053717,1687970,01,맑음,299,단일로 - 기타,N,03,경상사고,0,0,1,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,21,21-30세,2,여,500,보행자,500,보행자,200,부상,220,경상,75,65세 이상,2,여,00,상해없음,08,뒷면 허리,없음,01, 건조, ,   ,,,,20250008432003,,,0.0,0.0,,,,,,,,2025030323,,2023,2025,2023~2025,128.09000056580473,35.185599393345065
,,,1,3,10,False,2025031100100251,00,2025,2025년  3월,2,화요일,01,주간,14,14시,4817041027,경상남도 진주시,100,차대사람,199,기타,199,차대사람 - 기타,06,안전운전불이행,1058832,1691307,01,맑음,115,교차로 - 교차로횡단보도내,N,02,중상사고,0,1,0,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,66,65세 이상,2,여,500,보행자,500,보행자,200,부상,210,중상,84,65세 이상,2,여,00,상해없음,05,뒷면 머리,없음,01, 건조,진주중앙신협 금산지점 앞 교차로 ,   ,107,-,금산순환로12번길,20250008662003,,,0.0,0.0,,,,,,,,2025031227,,2023,2025,2023~2025,128.14641647528347,35.21540097962469
,,,1,3,10,False,2025032000100120,00,2025,2025년  3월,4,목요일,01,주간,09,09시,4817011700,경상남도 진주시,100,차대사람,199,기타,199,차대사람 - 기타,06,안전운전불이행,1053576,1688679,01,맑음,299,단일로 - 기타,N,02,중상사고,0,1,0,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,74,65세 이상,1,남,500,보행자,500,보행자,200,부상,210,중상,77,65세 이상,1,남,00,상해없음,20,좌측 발,없음,01, 건조,유럽유럽호텔 앞 ,   ,107,-,장대로,20250010352003,,,0.0,0.0,,,,,,,,2025035242,,2023,2025,2023~2025,128.08849805809263,35.19199975596135
,,,1,3,10,False,2025032100100067,00,2025,2025년  3월,5,금요일,01,주간,07,07시,4817012800,경상남도 진주시,100,차대사람,199,기타,199,차대사람 - 기타,06,안전운전불이행,1051225,1688881,01,맑음,299,단일로 - 기타,N,02,중상사고,0,1,0,0,100,원동기 자전거 이상,120,승합,300,상해없음,300,상해없음,66,65세 이상,1,남,500,보행자,500,보행자,200,부상,210,중상,71,65세 이상,2,여,00,상해없음,03,앞면 가슴,없음,01, 건조,유곡한보아파트 앞 ,   ,107,-,진주대로,20250025182003,,,0.0,0.0,,,,,,,,2025035734,,2023,2025,2023~2025,128.06268752075405,35.19394386727077
,,,1,3,10,False,2025032200100084,00,2025,2025년  3월,6,토요일,01,주간,08,08시,4817010400,경상남도 진주시,100,차대사람,110,횡단중,110,차대사람 - 횡단중,06,안전운전불이행,1053973,1688096,01,맑음,299,단일로 - 기타,N,02,중상사고,0,1,0,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,27,21-30세,2,여,500,보행자,500,보행자,200,부상,210,중상,76,65세 이상,2,여,00,상해없음,12,우측 대퇴부,없음,01, 건조,(칠암동) 경남문화예술회관 앞 ,   ,107,-,강남로,20250009942003,,,0.0,0.0,,,,,,,,2025036336,,2023,2025,2023~2025,128.092820458669,35.186721765407555
,,,1,3,10,False,2025032200100445,00,2025,2025년  3월,6,토요일,01,주간,17,17시,4817011300,경상남도 진주시,100,차대사람,199,기타,199,차대사람 - 기타,06,안전운전불이행,1051987,1688927,01,맑음,110,교차로 - 교차로안,N,02,중상사고,0,1,0,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,42,41-50세,1,남,500,보행자,500,보행자,200,부상,210,중상,76,65세 이상,1,남,00,상해없음,03,앞면 가슴,없음,01, 건조, 학성상사 삼거리(오죽광장 방면),   ,107,-,진주대로1208번길,20250009992003,,,0.0,0.0,,,,,,,,2025036684,,2023,2025,2023~2025,128.0710603417882,35.19431945573403
,,,1,3,10,False,2025032600100146,00,2025,2025년  3월,3,수요일,01,주간,09,09시,4817013100,경상남도 진주시,100,차대사람,110,횡단중,110,차대사람 - 횡단중,06,안전운전불이행,1054819,1683570,01,맑음,299,단일로 - 기타,N,01,사망사고,1,0,0,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,60,51-60세,2,여,500,보행자,500,보행자,100,사망,100,사망,84,65세 이상,2,여,00,상해없음,04,앞면 배,없음,01, 건조, 주유소 앞 도로,   ,103,3,진주대로,20250010432003,,,0.0,0.0,,,,,,,,2025038423,,2023,2025,2023~2025,128.1018114404866,35.145866366467
,,,1,3,10,False,2025040100100032,00,2025,2025년  4월,2,화요일,02,야간,05,05시,4817011800,경상남도 진주시,100,차대사람,110,횡단중,110,차대사람 - 횡단중,08,보행자보호의무위반,1053879,1688793,01,맑음,115,교차로 - 교차로횡단보도내,N,02,중상사고,0,1,0,0,100,원동기 자전거 이상,130,화물,300,상해없음,300,상해없음,61,61-64세,1,남,500,보행자,500,보행자,200,부상,210,중상,84,65세 이상,1,남,00,상해없음,11,우측 손,없음,01, 건조,(옥봉동) 고릴라골프 앞 ,   ,107,-,진산로,20250011362003,,,0.0,0.0,,,,,,,,2025041406,,2023,2025,2023~2025,128.09183361601194,35.19301143792672
,,,1,3,10,False,2025041100100112,00,2025,2025년  4월,5,금요일,01,주간,08,08시,4817012700,경상남도 진주시,100,차대사람,110,횡단중,110,차대사람 - 횡단중,08,보행자보호의무위반,1050949,1688166,01,맑음,115,교차로 - 교차로횡단보도내,N,02,중상사고,0,1,0,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,76,65세 이상,1,남,500,보행자,500,보행자,200,부상,210,중상,78,65세 이상,1,남,00,상해없음,19,좌측 하퇴부,없음,01, 건조,(이현동) 동신이현아파트 앞 삼거리 ,   ,107,-,서장대로178번길,20250012502003,,,0.0,0.0,,,,,,,,2025046661,,2023,2025,2023~2025,128.0596116848799,35.187510956596064
,,,1,3,10,False,2025042000100159,00,2025,2025년  4월,7,일요일,01,주간,12,12시,4817041024,경상남도 진주시,100,차대사람,199,기타,199,차대사람 - 기타,06,안전운전불이행,1058268,1687784,01,맑음,299,단일로 - 기타,N,03,경상사고,0,0,1,0,998,기타,998,기타불명,998,기타,998,기타불명,999,기타불명,8,기타불명,500,보행자,500,보행자,200,부상,220,경상,68,65세 이상,2,여,00,상해없음,08,뒷면 허리,없음,01, 건조,   속사교 ,   ,,,,20250013752003,,,0.0,0.0,,,,,,,,2025051638,,2023,2025,2023~2025,128.13997065040542,35.18366849583139
,,,1,3,10,False,2025042100100102,00,2025,2025년  4월,1,월요일,01,주간,08,08시,4817011900,경상남도 진주시,100,차대사람,110,횡단중,110,차대사람 - 횡단중,08,보행자보호의무위반,1056026,1688169,01,맑음,115,교차로 - 교차로횡단보도내,N,02,중상사고,0,1,0,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,42,41-50세,1,남,500,보행자,500,보행자,200,부상,210,중상,71,65세 이상,2,여,00,상해없음,09,우측 어깨,없음,01, 건조,(상대동) 비에스건축 앞 ,   ,107,-,모덕로,20250013842003,,,0.0,0.0,,,,,,,,2025052012,,2023,2025,2023~2025,128.11537371497448,35.18726750983152
,,,1,3,10,False,2025042200100210,00,2025,2025년  4월,2,화요일,01,주간,11,11시,4817012700,경상남도 진주시,100,차대사람,110,횡단중,110,차대사람 - 횡단중,06,안전운전불이행,1051593,1688651,03,비,299,단일로 - 기타,N,02,중상사고,0,1,0,0,100,원동기 자전거 이상,130,화물,300,상해없음,300,상해없음,55,51-60세,1,남,500,보행자,500,보행자,200,부상,210,중상,70,65세 이상,2,여,00,상해없음,98,기타,없음,02, 젖음/습기,(이현동) 이현상가 앞 편도2차로 도로,   ,107,-,신안로,20250013972003,,,0.0,0.0,,,,,,,,2025052686,,2023,2025,2023~2025,128.0667152861258,35.19185117425353
